"OldAdvertiserId","NewAdvertiserId"
"AR77576111617212416","AR06620766853574688769"
"AR108481940364984320","AR12365610929977556993"
"AR153595933244784640","AR05620967736298438657"
"AR181511983718203392","AR01347051689923837953"
"AR202378549749874688","AR03413700342561374209"
"AR206312361835888640","AR01161559680271515649"
"AR368971157111570432","AR03702434295038607361"
"AR48007563886723072","AR17771679530944036865"
"AR507115859609649152","AR12358352778844700673"
"AR508153626787577856","AR10732553313363951617"
"AR284811341665927168","AR11106055076857249793"
"AR348429943442505728","AR01692984436301234177"
"AR358916054556082176","AR01611901638505660417"
"AR402155723707908096","AR07561332668122529793"
"AR511270501734154240","AR05463341749340471297"
"AR112672728934252544","AR14582268565332688897"
"AR126374499242213376","AR15853146089684205569"
"AR181448108964577280","AR09105993260714688513"
"AR299644440719392768","AR04857617082746929153"
"AR326363088670425088","AR08845545069495713793"
"AR344046018783870976","AR09583305964300271617"
"AR418326790973423616","AR00702192518279725057"
"AR454464439643537408","AR06382076073324052481"
"AR46180622237958144","AR10605432864201768961"
"AR468135801583042560","AR17044348191123701761"
"AR92872689181523968","AR11300351013552128001"
"AR309934117208719360","AR16671956796935503873"
"AR310022490455801856","AR14353447413769830401"
"AR542034940158541824","AR00355499184733814785"
"AR569414291518652416","AR10439819337584869377"
"AR143876834570797056","AR16089243122004918273"
"AR236450319150612480","AR04193326654421991425"
"AR333685629952983040","AR14461533804826722305"
"AR434950135475077120","AR15963484280554782721"
"AR571922999096115200","AR09736958316235456513"
"AR128295758372798464","AR16741345876252819457"
"AR135243915946098688","AR14619159791784689665"
"AR158626851776888832","AR08448850207726108673"
"AR20853818568736768","AR08836537870240972801"
"AR232289457913462784","AR15042924354952232961"
"AR233186247084867584","AR07953832343276355585"
"AR264107846952550400","AR15456829322475601921"
"AR290526843625275392","AR08025889937314283521"
"AR526034331555069952","AR00867921081300680705"
"AR535529439094636544","AR14478685773903167489"
"AR86926186701127680","AR09298156832046448641"
"AR174910034868699136","AR11935014413871874049"
"AR285889653335130112","AR04033302632603844609"
"AR332197922001125376","AR13067546162536382465"
"AR494646092080611328","AR16639389537398685697"
"AR538739600730882048","AR14515577000355168257"
"AR111703784312274944","AR03143227354076151809"
"AR176432033839448064","AR00666163721260761089"
"AR256114672296525824","AR07274962665645015041"
"AR260783610984923136","AR09444523819935989761"
"AR379757675417698304","AR13826891570105810945"
"AR410839013709053952","AR03533549309012213761"
"AR477901973098594304","AR07192724006250741761"
"AR489327204581244928","AR05692180905406234625"
"AR116435223364763648","AR12102700932223991809"
"AR158500579738386432","AR00558921755134001153"
"AR164198867468812288","AR04557273799308869633"
"AR173968062641340416","AR06559968258605187073"
"AR185607595812192256","AR02927815159130882049"
"AR512013771594530816","AR15245160139989188609"
"AR106878165216919552","AR15411793326201896961"
"AR15363475974914048","AR07529649553373396993"
"AR293801257972269056","AR15582930112041975809"
"AR421297465233244160",NULL
"AR531227221893840896","AR06724750142114627585"
"AR560539411616366592","AR04062722265228247041"
"AR18920327371292672","AR09515197816029315073"
"AR254313775329443840","AR06368565274441940993"
"AR35731241684697088","AR13191518709908242433"
"AR442603629757595648","AR17289794370815393793"
"AR464312352976666624","AR07571026374949863425"
"AR522727859572178944","AR14843790292217233409"
"AR528244727884021760","AR09486296603137409025"
"AR127552247994253312","AR04434269234486312961"
"AR287783012358160384","AR16167535634167103489"
"AR48906517721645056","AR03854395598090272769"
"AR534002114364440576","AR00986003132565684225"
"AR68120552136507392","AR16287743453725458433"
"AR169124061085958144","AR03178267690141745153"
"AR377150836427456512","AR08515033248575782913"
"AR42946752382238720","AR00677669010933809153"
"AR445636392064647168","AR03310363429419614209"
"AR526478809130598400","AR17258269173423800321"
"AR90404697894027264","AR07625434883216637953"
"AR132151883090362368","AR09504061275068432385"
"AR194827103890309120",NULL
"AR457973462284107776","AR08989660257571569665"
"AR48802957470203904","AR17368607364294377473"
"AR525791751802191872","AR03391685920750043137"
"AR172076249806536704","AR04332938242870476801"
"AR250404461736886272","AR13079333476941955073"
"AR315761425756717056","AR02072160092110716929"
"AR40970689468956672","AR11186572450798239745"
"AR451284377138102272","AR05149580988069707777"
"AR520628513917632512","AR10705531715599728641"
"AR551819734652289024","AR11361033747483852801"
"AR18442349050855424","AR05237227183088336897"
"AR235441860829511680","AR05205774141147316225"
"AR39762669787414528","AR16943017199507865601"
"AR417833831807057920","AR16600743627827707905"
"AR41869196627279872","AR10268682551744790529"
"AR462314987025596416","AR03165160824343887873"
"AR569359023879487488","AR15286593792572915713"
"AR126754861545947136","AR09066221451236868097"
"AR162032279806279680","AR06560836460474269697"
"AR274035268720263168","AR01937023241109372929"
"AR13945140334821376","AR17593071151276359681"
"AR24548040199110656","AR00074784795191672833"
"AR333429443743711232","AR02110914578454937601"
"AR41503299773399040","AR16750405439748833281"
"AR430995810625257472","AR01637763526380486657"
"AR439956177556602880","AR01130878907810054145"
"AR529105267531448320","AR06197956254183194625"
"AR153632663805100032","AR04096332548982964225"
"AR453403410922733568","AR00185122986062249985"
"AR97770772965097472","AR08142139102695784449"
"AR208075909767364608","AR10209375169420460033"
"AR309084194720448512","AR03547562859586125825"
"AR323065584579248128","AR04666204615295893505"
"AR345112991739412480","AR11971043210890838017"
"AR410825579051352064","AR13192509369884868609"
"AR448081705924820992","AR13254569104691429377"
"AR459498347472879616","AR06584738056555724801"
"AR477122419354501120","AR00222142443057840129"
"AR497587285684912128","AR12152177855962284033"
"AR73057599863390208","AR15386477758167121921"
"AR170478418893209600","AR03419979653467602945"
"AR31083674753564672","AR06018913155105685505"
"AR390656481348812800","AR13930109048797003777"
"AR462359414167306240","AR13489723443230277633"
"AR67163083667144704","AR09422996481775763457"
"AR82785460270661632","AR14398483410043535361"
"AR91112164907024384","AR18068917106350489601"
"AR100838960162406400","AR00287861352561639425"
"AR123053424370515968","AR08142983527625916417"
"AR19038799749185536","AR17863380175090089985"
"AR25250421970829312","AR06068880186152058881"
"AR434979994087718912","AR15005624934808420353"
"AR193330771644121088","AR08206033922409103361"
"AR283401561600688128","AR07937309157412044801"
"AR359276350772609024","AR05175111373188759553"
"AR449020757574418432","AR11708990007573217281"
"AR459788755981565952","AR13583331877489475585"
"AR63171272342765568","AR10421804939075387393"
"AR81539232560054272","AR16971392983280648193"
"AR168817297341808640","AR11547704845918011393"
"AR308536741009031168","AR08714940680301969409"
"AR480068698200080384","AR01773380726524215297"
"AR504648280639012864","AR11980230317735673857"
"AR574309076767342592","AR13069921519969239041"
"AR275520330972266496","AR15279535408958930945"
"AR307730524107964416","AR14126015632587620353"
"AR382830604258902016","AR02263134953933897729"
"AR454258075054899200","AR08363659909367070721"
"AR509259185729306624","AR17578024746967105537"
"AR92864271045623808","AR01608260468311326721"
"AR168993047403560960","AR04174449826479472641"
"AR183066280843018240","AR04641663103447072769"
"AR212051812532879360","AR06232612860690694145"
"AR267873949155590144","AR01378576887315431425"
"AR368202357965586432","AR10997540426021339137"
"AR508859788130516992","AR12264379856480894977"
"AR543384487602421760","AR15292252223006834689"
"AR136472963787522048","AR07368364391718191105"
"AR230035974472597504","AR07841242352592093185"
"AR276415436516491264","AR07989861140295319553"
"AR409835984226615296","AR11376933372816261121"
"AR488622864304439296","AR07875019349797371905"
"AR562384426487513088","AR01550141520617668609"
"AR167078488421957632","AR00036504198359023617"
"AR211468899571466240","AR16959870513738416129"
"AR29948291558932480","AR14597632453624463361"
"AR329777690749960192","AR14146281830910787585"
"AR363000671533793280","AR07313476771259613185"
"AR392354814496866304","AR03450232715905859585"
"AR571631937752399872","AR02188464233073606657"
"AR118947263836848128","AR17237242387932119041"
"AR214322785080573952","AR08800509073222008833"
"AR260969394090278912","AR08289350515515457537"
"AR277327447051993088","AR14767778579487916033"
"AR359562086356877312","AR11925162789687001089"
"AR376795488013254656","AR13015015895007756289"
"AR420382259242074112","AR04008679069699801089"
"AR488197181505798144","AR18103203864634195969"
"AR54249044721008640","AR08745402649949503489"
"AR157504181685452800","AR05646447818760519681"
"AR324202342163415040","AR15551404914650382337"
"AR443460630351970304","AR07103017326441660417"
"AR451642027654774784","AR17305487287961780225"
"AR26599213500465152","AR09685831712738639873"
"AR290223034818625536","AR12763676745308045313"
"AR317530643045023744","AR01873972846326185985"
"AR345890346460250112","AR10291200549881643009"
"AR395590883375841280","AR18395930831026651137"
"AR403311241709223936","AR10597445324542836737"
"AR45681684477116416","AR15846900451321577473"
"AR534776651586732032","AR15319278906012336129"
"AR192254418480005120","AR09646323373734625281"
"AR196103568170680320","AR01792063628103385089"
"AR203940302937915392","AR01247972498121687041"
"AR211815795490029568","AR07020391638954409985"
"AR264204810134224896","AR12849245138228084737"
"AR285952669095297024","AR13024885523695534081"
"AR362001971378388992","AR17677103938769256449"
"AR413723307586617344","AR07572017034926489601"
"AR448115172309991424","AR02376985809577312257"
"AR502069032518680576","AR01900994444090408961"
"AR503515062107897856","AR11236956471629447169"
"AR525933073406099456","AR17820458539676598273"
"AR551085467043364864","AR08711427740651225089"
"AR555325046441115648","AR12335834780707848193"
"AR82546866247434240","AR06621132166313017345"
"AR133067089081532416","AR13613994645448032257"
"AR173112367717023744","AR04002264656302309377"
"AR209522008076058624","AR14891771192946982913"
"AR432826188247859200","AR01072332112654237697"
"AR90470737311170560","AR08937868861856808961"
"AR121627632667197440","AR14644432341427027969"
"AR250816538079133696","AR16467887438820278273"
"AR270159146634969088","AR00104058192769581057"
"AR415543652165615616","AR09095997600506576897"
"AR472872600754716672","AR14727246182841581569"
"AR474941125723947008","AR15576684473679347713"
"AR487611416686100480","AR08601506264687575041"
"AR521907830056288256","AR01053632580961697793"
"AR539706071451697152","AR08942875213175980033"
"AR561489801979625472","AR10047245582835122177"
"AR562439780026023936","AR00257180580100177921"
"AR83633527333060608","AR10403790540565905409"
"AR136416613816598528","AR09120264646765314049"
"AR140998381848756224","AR05046758783808700417"
"AR20821486054932480","AR00971872621442367489"
"AR25008873010102272","AR18312111486228496385"
"AR280079284138147840","AR06101181226436001793"
"AR354903043273129984","AR12997103338762797057"
"AR358975634342412288","AR03229556334164705281"
"AR46561912254627840","AR04953590566517473281"
"AR107555258221199360","AR02288304012044271617"
"AR123872732331900928","AR14767017992319401985"
"AR260140327963197440","AR04350090211946921985"
"AR324103145598746624","AR05367539514505953281"
"AR416683089809375232","AR09611157006148698113"
"AR436463716309925888","AR17528485151066030081"
"AR475104128322764800","AR08106954730606952449"
"AR493211710442700800","AR03762609741793067009"
"AR11501097784967168","AR15943017146481639425"
"AR154360231265042432","AR07961995117600964609"
"AR21388593536696320","AR11439618454861119489"
"AR268777988231790592","AR15776584896018907137"
"AR283227426446639104","AR16757208530506743809"
"AR404207962161152","AR00761583738365673473"
"AR436514912320094208","AR12699781925594726401"
"AR448464232892071936","AR01255818613097496577"
"AR469707759613378560","AR04146569922450817025"
"AR246403579441577984","AR02980995925226291201"
"AR255575774159962112","AR04949931391820234753"
"AR400032566754672640","AR13879707023462891521"
"AR453424954478690304","AR12515218178634153985"
"AR486909172353335296","AR08538455869904388097"
"AR516410478075838464","AR04328359601574510593"
"AR572981553915756544","AR10375924517871550465"
"AR226543959902519296","AR03494840589839499265"
"AR359853903614836736","AR13823294792693448705"
"AR413786701303906304","AR12226036862363369473"
"AR429672307863060480","AR01003915688810643457"
"AR543271375343714304","AR01261483297003798529"
"AR225447540651196416","AR04753989623657529345"
"AR26403912747581440","AR14391874245648973825"
"AR336266492981018624","AR05863401529007931393"
"AR360074664933851136","AR17761827906759163905"
"AR36330441162096640","AR14795200674362556417"
"AR40205017059164160","AR13790497460348518401"
